id,message,label,sentiment,reactions_all.summary.total_count,sad.summary.total_count,like.summary.total_count,love.summary.total_count,angry.summary.total_count,haha.summary.total_count,wow.summary.total_count,created_time,permalink_url,parent_post_id,ด่า,คำถาม,สาขา,inbox,ย้ายค่าย
1856108987750804_1870198933008476,สมัครเนตรายเดือนความเร็วคงที่แต่ตอนนี้อืดมากไม่ไปไหนเลยช่วยปรับ ต้องติดต่อลูกค้า แบบนี้ไม่ไหวนะคะเริ่มเปนมาเกือบเดือนละ,,,0,0,0,0,0,0,0,2017-10-07T21:51:37+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1870198933008476,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1869455653082804,อยากได้เน็ตฟรี,,,0,0,0,0,0,0,0,2017-10-07T14:00:02+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1869455653082804,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1865154020179634,เปิดเบอร์ใหม่รับเครื่องฟรีไหมคับ,,,0,0,0,0,0,0,0,2017-10-05T23:59:05+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1865154020179634,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1864738973554472,เปิดเบอร์ใหม่แบบรายเดือน.สามารถรับเครื่องใด้แบบใหนคัฟ,,,0,0,0,0,0,0,0,2017-10-05T17:24:28+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1864738973554472,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1864597243568645,อยากได้vivo แนะนำโปรหน่อยค่ะ,,,0,0,0,0,0,0,0,2017-10-05T14:40:51+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1864597243568645,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1864269330268103,ตอนนี้ใช้ซิมทรูอยู่ค่ะโปรรายเดือน899อยากได้โทรศัพท์มีโปรอะไรบ้างค่ะ,,,0,0,0,0,0,0,0,2017-10-05T07:24:13+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1864269330268103,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1864027216958981,อยากได้โทรศัพท์,,,0,0,0,0,0,0,0,2017-10-05T00:49:20+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1864027216958981,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1863827743645595,ถ้าจะซื้อ true octa5.5ต้องเตรียมเงินกี่บาทครับ,,,0,0,0,0,0,0,0,2017-10-04T19:31:17+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1863827743645595,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1863752790319757,สอบถามหน่อยค่ะ พอดีอยู่เชียงใหม่ วันอาทิตย์ที่ผ่านมาไปหาซื้อโทรศัพท์iPhone 7สีแดงความจุที่128g  ไม่มีเลยไปที่ทรู ก็ไม่มีของและไม่รู้จะมาเมื่อไหร่ พอดีจะเปิดเบอร์ใหม่ใช้งานของทรู แต่ไม่มีของเลยค่ะ 😢 เราจะหาซื้อได้ที่สาขาไหนบ้างค่ะ,,,0,0,0,0,0,0,0,2017-10-04T17:59:33+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1863752790319757,204234332938286_1856108987750804,0,1,0,0,0
1856108987750804_1863621500332886,ช้ามากดด,,,0,0,0,0,0,0,0,2017-10-04T15:21:20+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1863621500332886,204234332938286_1856108987750804,1,0,0,0,0
1856108987750804_1863563423672027,"ตอนนี้เอ7 2016 ราคาเท่าไรคับ
ซื้อที่ทรูมีส่วนลดอะไรบ้างคับ",,,0,0,0,0,0,0,0,2017-10-04T14:14:57+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1863563423672027,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1863391237022579,รายเดือน999 แต่หมุนแบบนี้ ทางทรูจะรับผิดชอบยังไงค่ะ จ่ายช้าแค่วันเดียวก็ตัด แต่พอจ่ายแล้วใช้ไม่ได้ช่วยแก้ไขให้ด่วนด้วยค่ะ,,,0,0,0,0,0,0,0,2017-10-04T10:34:50+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1863391237022579,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1863330957028607,ตอบแชททีจ้า,,,0,0,0,0,0,0,0,2017-10-04T09:17:42+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1863330957028607,204234332938286_1856108987750804,0,0,0,1,0
1856108987750804_1863234943704875,"เป็นการตอบโจทย์ได้ดี และไม่ต้องลังเล

.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
ที่จะย้ายไปใช้ค่ายอื่น ไม่ว่าจะอยู่พื้นที่ไหนๆ ความเร็วที่ได้ไม่เคยถึง 3 Mbps เลย
 2 Mbps ตอนกลางวันดีที่สุดละ และยิ่งตอนเย็น ไม่ถึง 100 Kbps ด้วยซ้ำ
ทดลองใช้ Ais วิ่งเต็มสปีต ตลอด 24 ช.ม
ผมใช้ 6 Mbps เสียเงินสมัครเป็นเดือนนะ ไม่ได้ใช้เน็ตฟรี 👎👎👎👎",,,2,0,1,0,1,0,0,2017-10-04T06:29:57+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1863234943704875,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1863218853706484,เฉพาะลูกค้ารายเดือนหรอคะ,,,0,0,0,0,0,0,0,2017-10-04T05:57:02+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1863218853706484,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1863115987050104,สอบถามหน่อยครับ ผมไปซื้อทรูเรโนโว ในราคา1070บาทที่ตลาดนัด เขาบอกโปร 499 ลดเหลือ 399 นำมาหักเดือนละ100 5เดือน เหลือ 299ห้าเดือน เเล้วเขาบอกเนตไม่จำกัด ไม่ลดสปีด โทรฟรีเบอร์ทรู ฟรีตลอด24ชม. ผมก๊ตัดสินใจใช้รายเดือน แต่พอใช้ไปอาทิตย์หนึ่ง  ซึ่งผมก๊โทรหาแฟน แฟนก๊ใช้ทรู ครั้งละ20-40นาที โทรหาต่างค่ายไม่ถึง10นาที แล้วมันก๊มีข้อความมาบอก คุณใช้เกินไป306. คืออะไร ยังไงครับ ไหนบอกโทรฟรี หลอกให้ใช้เครื่อง พร้อมโปรรึเปล้าแบบนี่ ผมพึ่งใช้ไปสิบกว่าวันเอง เงินเกิน 306 โปรอีก499. นี่เบอเซลที่มาขาย0910193568 รุ้ง เบอใหม่ผม 0956080614. เสียความรู้สึกมาก ต้องจ่ายมากกว่าตอนที่รับเครื่อง,,,0,0,0,0,0,0,0,2017-10-04T02:53:56+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1863115987050104,204234332938286_1856108987750804,0,1,0,0,0
1856108987750804_1863068950388141,งานmobileยังจัดอยุ่ไหมค่ะ,,,0,0,0,0,0,0,0,2017-10-04T01:40:11+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1863068950388141,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1862735660421470,ช่วงนี้เน็ตของท่านทำไมช่าง เต่าเหลือเกิน,,,0,0,0,0,0,0,0,2017-10-03T17:20:16+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1862735660421470,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1862707240424312,ขอหน้าลิ้งที้ระบุสัญญาน 4 g อยากทราบสัญญาณ 4 g ครอบคลุมถึงไหนแล้วครับ ผมอยากจะย้ายค่ายมาใช้ทรู,,,0,0,0,0,0,0,0,2017-10-03T16:43:42+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1862707240424312,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1862671957094507,พอจะย้ายค่ายก็ไม่ให้รหัสบอกว่าค้างบริการ ถ้าสัญญานดีก็ไม่เปลี่ยนย้ายค่ายหรอกค่ะพแจะย้ายก็ยากอีก,,,0,0,0,0,0,0,0,2017-10-03T16:04:56+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1862671957094507,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1862573707104332,สนใจค้ะ,,,0,0,0,0,0,0,0,2017-10-03T15:03:16+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1862573707104332,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1862475323780837,ผมใช่ทูรายเดือนมา2ปีกว่า(ใช้เครืีองทูครับ)อยากได้เครืีองใหม่แนะนำหน่อยครับ,,,0,0,0,0,0,0,0,2017-10-03T14:00:29+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1862475323780837,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1862431697118533,true ครับ วันนี้ผมไปซื้อmoto g5s ที่shop บางกะปิ ครับซื้อสีเทามา ราคา 2990 บาท จนท.true แกะกล่อง ดูเหมือนจะลองเครื่องให้แต่ผมไม่ได้เอาซิมมาเพราะให้หลานเล่นอยู่ที่บ้าน กลับมาถึงบ้านพบว่า จนท.ไม่ได้ใส่เครื่องมาในกล่องให้ครับ,,,0,0,0,0,0,0,0,2017-10-03T13:16:48+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1862431697118533,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1862419847119718,ไม่ทราบว่าหาก ซิมรายเดือน ถูกตัด 5 หรือ 6 ปี ขึ้นไปแล้ว ลูกค้าสามารถ ติดต่อ เพื่อ ขอกู้ซิมรายเดือนคืน เพื่อกลับมาไช้งานอีก ได้ไหม ครับ ??...,,,0,0,0,0,0,0,0,2017-10-03T13:02:34+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1862419847119718,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1862302033798166,เน็ตเเย่มาก,,,0,0,0,0,0,0,0,2017-10-03T10:12:38+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1862302033798166,204234332938286_1856108987750804,0,0,0,0,0
1856108987750804_1862201823808187,"ทีเน็ตบ้าน แม่งยังไม่มีติดfubเลย ค่ารายเดือนก็ถูกกว่าของมือถืออีก ทำไมไม่ทำแบบเน็ตบ้านวะไม่เข้าใจ ต้องมีลดสปีดอีก ทำไปเลย เน็ต 2,4,8,16m ไม่ลดสปีด",,,0,0,0,0,0,0,0,2017-10-03T07:23:09+0000,https://www.facebook.com/TrueMoveH/posts/1856108987750804?comment_id=1862201823808187,204234332938286_1856108987750804,0,0,0,0,0
